STAID,STANAME,DRAIN_SQKM,LAT_GAGE,LNG_GAGE,COMID,COMID_DRAIN_SQKM,COMID_UNITAREA_SQKM,ABS_DIFF,DA_VALID,FLOW_SCALE,REL_DIFF,COV_TRAIN,COV_EVAL
03328500,"EEL RIVER NEAR LOGANSPORT, IN",2044.046,40.781985,-86.263886,74030380,2175.7981932473176,107.92282973849969,131.75219324731756,True,1.0,0.06445656959154421,1.0,1.0
03329000,"WABASH RIVER AT LOGANSPORT, IND.",9911.67,40.746429,-86.3775,74030259,10189.23147822724,64.73300869734629,277.5614782272405,True,1.0,0.02800350276262633,1.0,1.0
03333700,"WILDCAT CREEK AT KOKOMO, IND.",624.3894,40.473371,-86.156937,74031241,642.6576693445918,59.52792807649078,18.26826934459177,True,0.6931143089489383,0.02925781466596289,1.0,1.0
03334500,"SOUTH FORK WILDCAT CREEK NEAR LAFAYETTE, IND.",634.6143,40.417814,-86.768063,74031009,623.5026723660711,71.01738796385649,11.111627633928832,True,1.0,0.01750926134807998,1.0,1.0
03335000,"WILDCAT CREEK NEAR LAFAYETTE, IN",2057.803,40.440591,-86.829175,74030492,2038.392655565004,31.71979720705643,19.410344434995977,True,1.0,0.009432557166548974,1.0,1.0
03335500,WABASH RIVER AT LAFAYETTE IND,18944.17,40.42198,-86.896954,74030230,19061.71920417483,59.26484449237572,117.549204174833,True,1.0,0.006205033219973902,1.0,1.0
03336000,"WABASH RIVER AT COVINGTON, IN",21409.5,40.140038,-87.406681,74030209,21474.768937247944,26.556034468205805,65.26893724794354,True,1.0,0.003048596989558072,1.0,1.0
03340500,"WABASH RIVER AT MONTEZUMA, IND.",28916.66,39.792538,-87.373905,74037474,28943.97134841665,50.35316362641174,27.311348416649707,True,0.4576041215745163,0.0009444848892178317,1.0,1.0
03340800,BIG RACCOON CREEK NEAR FINCASTLE IND,357.6537,39.812545,-86.953899,74039456,361.2166297562695,59.043656953727385,3.5629297562695115,True,0.9396560114990542,0.009961954136835467,1.0,1.0
03341500,"WABASH RIVER AT TERRE HAUTE, IND.",31881.49,39.47587,-87.418909,74037457,31939.993897224063,67.8523904441612,58.5038972240618,True,0.1377769177902832,0.0018350427544026895,1.0,1.0
03342000,WABASH RIVER AT RIVERTON IND,34212.71,39.02032,-87.568634,74037424,34202.05083390681,3.271767499354306,10.659166093188103,True,1.0,0.00031155573742004374,1.0,1.0
03343400,"EMBARRAS RIVER NEAR CAMARGO, IL",485.8434,39.791421,-88.185599,74037967,490.0521382537765,59.185716113726215,4.208738253776517,True,0.928889290691535,0.00866274658413908,1.0,1.0
03346000,"NORTH FORK EMBARRAS RIVER NEAR OBLONG, IL",814.6935,39.010042,-87.945588,74038919,833.1299084510276,24.17658376803063,18.43640845102766,True,0.2374270646373687,0.022629870559943907,1.0,1.0
03347000,"WHITE RIVER AT MUNCIE, IN",627.1389,40.20421,-85.387193,74031130,623.9076194539168,112.6993372342932,3.2312805460832124,True,1.0,0.00515241606936392,1.0,1.0
03349000,"WHITE RIVER AT NOBLESVILLE, IN",2211.125,40.046981,-86.017207,74030468,2075.20523339393,77.23140214945413,135.91976660606997,True,1.0,0.06147086510535134,1.0,1.0
03353500,"EAGLE CREEK AT INDIANAPOLIS, IND",450.9819,39.777821,-86.250267,74037334,448.9714546384774,38.36948847253852,2.010445361522613,True,1.0,0.004457929157517437,1.0,1.0
03353800,"WHITE LICK CREEK AT MOORESVILLE, IN",549.6057,39.607824,-86.382216,74039275,566.9540639844635,8.714391385989702,17.348363984463504,True,1.0,0.03156510928555418,1.0,1.0
03354000,"WHITE RIVER NEAR CENTERTON, IN",6324.648,39.497548,-86.40055,74037309,6255.993974387194,17.4647547630128,68.65402561280644,True,1.0,0.010854995505331907,1.0,1.0
03358000,"MILL CREEK NEAR CATARACT, IND.",633.5784,39.433379,-86.76334,74039500,666.0491999449307,42.25039125626245,32.47079994493072,True,0.2314674733309642,0.05124985312777506,1.0,1.0
03360000,"EEL RIVER AT BOWLING GREEN, IN",2151.338,39.38282,-87.020568,74038650,2187.2631644956,27.623948806558555,35.9251644955998,True,1.0,0.01669898662860034,1.0,1.0
03360500,"WHITE RIVER AT NEWBERRY, IND.",12138.57,38.927547,-87.011397,74037273,12066.28659344294,13.95032710696465,72.28340655706052,True,1.0,0.005954853541814276,1.0,1.0
03361850,"BUCK CREEK AT ACTON, IND.",203.9679,39.65699,-85.957482,74040177,215.7866740921492,90.65952701923506,11.818774092149226,True,0.8696356082947393,0.05794428482201967,1.0,1.0
03362000,YOUNGS CREEK NEAR EDINBURGH IND,260.4294,39.41894,-86.004989,74039778,269.4656332240847,17.119967980401288,9.036233224084697,True,0.472181651599509,0.034697439014507184,1.0,1.0
03362500,"SUGAR CREEK NEAR EDINBURGH, IN",1221.927,39.360884,-85.997492,74038701,1217.9205150840053,39.26790982875431,4.006484915994633,True,1.0,0.003278825098385283,1.0,1.0
03363500,"FLATROCK RIVER AT ST. PAUL, IND.",772.065,39.417549,-85.634142,74038791,769.2153673066645,13.411894674118956,2.849632693335593,True,1.0,0.003690923294457841,1.0,1.0
03364000,"EAST FORK WHITE RIVER AT COLUMBUS, IND.",4418.793,39.200052,-85.925546,74037723,4402.00896152312,8.305572657407298,16.784038476879687,True,1.0,0.003798331009594631,1.0,1.0
03364500,"CLIFTY CREEK AT HARTSVILLE, IN",237.0879,39.274773,-85.701647,74040366,252.0109418928913,129.3598787097408,14.92304189289132,True,0.8846393329853391,0.06294307677823845,1.0,1.0
03365500,EAST FORK WHITE RIVER AT SEYMOUR IND,6059.154,38.982553,-85.899144,74037678,6112.373009155444,58.93231772145722,53.21900915544393,True,0.0969469518069384,0.008783240887332443,1.0,1.0
03366500,"MUSCATATUCK RIVER NEAR DEPUTY, IN",755.2151,38.804223,-85.673855,74038908,758.5670016552207,9.334851470971802,3.351901655220672,True,0.6409260859003552,0.004438340355245376,1.0,1.0
03371500,"EAST FORK WHITE RIVER NEAR BEDFORD, IN",9981.242,38.77033,-86.409712,74037600,10032.017496314424,65.6970451347709,50.77549631442344,True,0.2271266354481758,0.005087091998613343,1.0,1.0
03373500,"EAST FORK WHITE RIVER AT SHOALS, IN",12751.27,38.666996,-86.791943,74037589,12769.09458361379,24.25001502460297,17.82458361379031,True,0.2649660795794851,0.0013978673193956609,1.0,1.0
03374000,"WHITE RIVER AT PETERSBURG, IN",28808.5,38.510882,-87.289458,74037217,28751.173850551368,33.12137514104072,57.32614944863235,True,1.0,0.001989904002243517,1.0,1.0
03375500,"PATOKA RIVER AT JASPER, IN",678.1401,38.413665,-86.876664,74046972,721.8664829968088,47.89882660387378,43.72638299680887,True,0.087109516096736,0.06447986632380075,1.0,1.0
03378000,"BONPAS CREEK AT BROWNS, IL",590.5197,38.386437,-87.975588,74045756,593.0445044955858,29.225424961206325,2.5248044955858404,True,0.9136093145287963,0.004275563534266241,1.0,1.0
03378635,"LITTLE WABASH RIVER NEAR EFFINGHAM, IL",622.0404,39.103931,-88.594218,74039170,655.7537148738246,22.15025342464007,33.71331487382463,True,1.0,0.05419795060549866,1.0,1.0
03381500,"LITTLE WABASH RIVER AT CARMI, IL",8032.886,38.061157,-88.15976,74046042,8123.464992687019,145.55697017944362,90.5789926870184,True,0.3777076248883719,0.011276021181804197,1.0,1.0
03382100,"SOUTH FORK SALINE RIVER NR CARRIER MILLS, IL",367.272,37.637827,-88.677834,74047566,381.24441814916594,42.96477373637446,13.972418149165946,True,0.6747936289645408,0.03804378811661642,1.0,1.0
03401000,"CUMBERLAND RIVER NEAR HARLAN, KY",966.7836,36.846755,-83.355739,74054109,1007.3377965952136,48.53121794811962,40.554196595213625,True,0.1643688679198925,0.041947542961231064,0.9286133385487971,0.9333820040153312
03408500,"NEW RIVER AT NEW RIVER, TN",990.4086,36.385517,-84.554717,74055310,1024.7158562992038,39.04370335425661,34.3072562992038,True,0.1213114189521788,0.03463949757625671,0.824955994523763,0.8167548822777879
03432350,"HARPETH RIVER AT FRANKLIN, TN",493.704,35.920817,-86.865498,74055838,510.8995422302996,107.04334423250243,17.195542230299623,True,0.8393590712847104,0.03482965953344438,1.0,1.0
03436100,"RED RIVER AT PORT ROYAL, TN",2402.709,36.554052,-87.141972,74055048,2426.743446126505,31.79397550442653,24.03444612650537,True,0.2440565942073156,0.010003061596933033,0.8476432622726384,0.8665814929731703
03446000,"MILLS RIVER NEAR MILLS RIVER, NC",172.5642,35.398056,-82.595,74062938,189.7070751383769,19.94099586506316,17.142875138376894,True,0.1403200093726814,0.09934201380342443,1.0,1.0
03451000,"SWANNANOA RIVER AT BILTMORE, NC",335.4329,35.568333,-82.544722,74056140,343.0946258308493,100.45827486313624,7.661725830849264,True,0.9237322575836828,0.022841306952446416,1.0,1.0
03451500,"FRENCH BROAD RIVER AT ASHEVILLE, NC",2444.736,35.608889,-82.578056,74054245,2470.523017007547,52.28690844006479,25.78701700754709,True,0.5068169494643937,0.010547976144478213,1.0,1.0
03455000,"FRENCH BROAD RIVER NEAR NEWPORT, TN",4799.169,35.981611,-83.161088,74054180,4813.619435932486,81.16087492777869,14.45043593248647,True,0.8219531770037565,0.003011028770290538,0.9466066888323881,0.9711626209162256
03456991,"PIGEON RIVER NEAR CANTON, NC",335.5515,35.523056,-82.846667,74054584,347.72997034668424,44.57059716230778,12.178470346684264,True,0.7267599915178321,0.03629389332690888,0.9282221787600234,1.0
03459500,"PIGEON RIVER NEAR HEPCO, NC",905.6979,35.635,-82.99,74054122,920.26299042574,21.20599616121241,14.565090425740095,True,0.3131616965780228,0.01608162106342534,1.0,1.0
03465500,"NOLICHUCKY RIVER AT EMBREEVILLE, TN",2081.6,36.176496,-82.457364,74054966,2086.01565660148,54.7634348770147,4.415656601479441,True,0.9193685236984144,0.0021212800737314763,1.0,1.0
03473000,"S F HOLSTON RIVER NEAR DAMASCUS, VA",784.8126,36.651781,-81.84401,74055453,830.4237898204102,47.589538344223385,45.61118982041023,True,0.0415710803812261,0.05811730064019134,1.0,1.0
03488000,"N F HOLSTON RIVER NEAR SALTVILLE, VA",578.206,36.896781,-81.746229,74054418,611.2641054818697,70.18767074662047,33.05810548186969,True,0.5290040953031422,0.05717357737877104,1.0,1.0
03498500,"LITTLE RIVER NEAR MARYVILLE, TN",696.7582,35.785621,-83.884604,74055449,709.4164152562288,18.209417296941567,12.6582152562288,True,0.3048533596758827,0.018167300013446273,1.0,1.0
03500000,"LITTLE TENNESSEE RIVER NEAR PRENTISS, NC",361.1439,35.15,-83.379722,74063021,362.2640442909124,63.31524096995495,1.1201442909124353,True,0.9823084572726496,0.0031016564059712357,1.0,1.0
03500240,"CARTOOGECHAYE CREEK NEAR FRANKLIN, NC",145.8639,35.158889,-83.394167,74063851,149.24772689735667,51.92868919564428,3.38382689735667,True,0.9348370438427992,0.023198522028799927,1.0,1.0
03503000,"LITTLE TENNESSEE RIVER AT NEEDMORE, NC",1129.928,35.336389,-83.526944,74062424,1166.924569114856,86.40543575460934,36.9965691148559,True,0.5718259066486763,0.03274241289255236,0.8752200273811852,1.0
03512000,"OCONALUFTEE RIVER AT BIRDTOWN, NC",476.0343,35.461389,-83.353611,74061518,486.584910329176,24.30031652558537,10.550610329176038,True,0.5658241604356269,0.022163550670983245,1.0,1.0
03524000,"CLINCH RIVER AT CLEVELAND, VA",1381.823,36.94483,-82.154857,74053963,1411.1929948138854,39.69568711887175,29.36999481388534,True,0.2601212639062107,0.02125452739886754,1.0,1.0
03528000,"CLINCH RIVER ABOVE TAZEWELL, TN",3815.792,36.425087,-83.398235,74053880,3844.28653923792,34.83247816078979,28.49453923791998,True,0.1819548667658191,0.007467529476952617,1.0,1.0
03531500,"POWELL RIVER NEAR JONESVILLE, VA",827.6904,36.662034,-83.094893,74055393,841.1345806016644,91.36525024868232,13.44418060166447,True,0.852852363835578,0.01624300656581793,1.0,1.0
03574500,PAINT ROCK RIVER NEAR WOODVILLE AL,813.8025,34.624255,-86.306374,74062486,846.8820648654413,40.89115084283461,33.079564865441284,True,0.1910336543820252,0.04064814849480222,1.0,1.0
03599500,"DUCK RIVER AT COLUMBIA, TN",3129.576,35.618055,-87.032347,74053920,3133.740261529648,11.22390030279002,4.164261529647774,True,0.6289826693656011,0.001330615242974695,1.0,0.9998174849425078
03604000,"BUFFALO RIVER NEAR FLAT WOODS, TN",1163.026,35.495906,-87.832804,74054257,1167.4746954224934,67.88915668395532,4.4486954224933015,True,0.9344711933423576,0.0038251040152957037,1.0,1.0
03610200,"CLARKS RIVER AT ALMO, KY",349.4556,36.691722,-88.273647,74056222,361.91861752823706,78.9126612546562,12.46301752823706,True,0.8420656795743068,0.035664094460747114,0.9286133385487971,1.0
04015330,"KNIFE RIVER NEAR TWO HARBORS, MN",224.3547,46.94688,-91.792401,72041760,240.6917990900569,18.29445533684649,16.33709909005691,True,0.1069917748711165,0.07281817180588109,1.0,1.0
04024000,"ST. LOUIS RIVER AT SCANLON, MN",8840.52,46.703276,-92.418802,72040035,8916.132930009826,58.363683676804,75.6129300098255,True,1.0,0.008552995752492557,1.0,1.0
04024430,"NEMADJI RIVER NEAR SOUTH SUPERIOR, WI",1091.25,46.633274,-92.09408,72041048,1127.901494087562,46.93229234050582,36.651494087562014,True,0.2190559578542206,0.03358670706763987,1.0,1.0
04025500,"BOIS BRULE RIVER AT BRULE, WI",302.7636,46.537778,-91.595278,72041865,309.9647091039918,5.891775821149738,7.201109103991826,True,1.0,0.023784593339462954,0.8392333268140035,1.0
04027500,"WHITE RIVER NEAR ASHLAND, WI",705.0141,46.49828,-90.903245,72041161,654.3000192810096,39.12978834349804,50.71408071899043,True,1.0,0.07193342759951954,1.0,1.0
04036000,"WEST BRANCH ONTONAGON RIVER NEAR BERGLAND, MI",419.0814,46.587447,-89.54182,72041664,446.8105077168266,77.31123536633652,27.729107716826604,True,0.6413314625560798,0.06616640041010316,1.0,1.0
04040000,"ONTONAGON RIVER NEAR ROCKLAND, MI",3494.206,46.720774,-89.207086,72040301,3573.613271094541,77.6212232920999,79.4072710945411,True,1.0,0.02272541203768212,1.0,1.0
04041500,"STURGEON RIVER NEAR ALSTON, MI",869.9346,46.726323,-88.662079,72041026,898.8519046663306,10.084609022178178,28.91730466633055,True,1.0,0.033240780015337416,1.0,1.0
04060993,"BRULE RIVER AT US HIGHWAY 2 NEAR FLORENCE, WI",975.5613,45.960787,-88.315966,72047020,1012.0306350079976,40.67381600851325,36.46933500799753,True,0.1033707041315154,0.03738292509962986,1.0,1.0
04062000,"PAINT RIVER NR ALPHA, MI",1665.845,46.011064,-88.258468,72046551,1668.505777774738,56.850547670736354,2.6607777747378805,True,0.9531969719949152,0.00159725411111951,1.0,1.0
04063500,"MENOMINEE RIVER AT TWIN FALLS NEAR IRON MT, MI",4705.535,45.871343,-88.070129,72046118,4761.627595060348,86.28256434904651,56.092595060347776,True,0.3498965233180666,0.011920556336388482,1.0,1.0
04066003,"MENOMINEE RIVER BELOW PEMENE CREEK NEAR PEMBINE,WI",8177.98,45.57941,-87.787063,72046094,8232.541244879923,35.581453369951404,54.56124487992384,True,1.0,0.006671726377409072,0.928808918443184,1.0
04069500,"PESHTIGO RIVER AT PESHTIGO, WI",2882.103,45.047486,-87.74455,72051159,2952.2073487928387,46.24627020801297,70.10434879283866,True,1.0,0.02432402616868261,1.0,1.0
04071000,"OCONTO RIVER NEAR GILLETT, WI",1814.38,44.865,-88.3,72050960,1801.0698371881024,75.92971794188036,13.310162811897726,True,1.0,0.007335928974028442,1.0,1.0
04079000,"WOLF RIVER AT NEW LONDON, WI",5811.954,44.392203,-88.740381,72051231,5884.347032198642,42.17381290562965,72.39303219864269,True,1.0,0.012455885266580343,1.0,1.0
04084500,"FOX R AT RAPIDE CROCHE DAM NEAR WRIGHTSTOWN, WI",15584.42,44.317489,-88.197326,72050993,15636.047830733154,23.85800833070784,51.62783073315404,True,1.0,0.0033127848667550055,1.0,1.0
04087000,"MILWAUKEE RIVER AT MILWAUKEE, WI",1805.202,43.100012,-87.908974,72055451,1822.6291033106595,28.292699524162263,17.427103310659504,True,0.3840423994968534,0.009653824508647511,1.0,1.0
04087120,"MENOMONEE RIVER AT WAUWATOSA, WI",320.58,43.045569,-87.999809,72055822,339.70142750922594,34.005699715132664,19.121427509225956,True,0.4376993365992452,0.05964635195341555,1.0,1.0
04093000,"DEEP RIVER AT LAKE GEORGE OUTLET AT HOBART, IND.",320.805,41.536148,-87.25698,72058324,307.01175630480697,7.042330131838425,13.79324369519304,True,1.0,0.04299572542570421,1.0,1.0
04099750,"PIGEON RIVER NEAR SCOTT, IN",932.0832,41.74894,-85.576375,72058170,965.8184616162148,39.82317439527851,33.73526161621476,True,0.1528736187285346,0.03619340163647918,1.0,1.0
04101000,"ST. JOSEPH RIVER AT ELKHART, IND",8746.854,41.691716,-85.975,72058135,8774.398706662345,27.97707576699397,27.54470666234556,True,0.0154544066095176,0.0031490987116448454,1.0,1.0
04101500,"ST. JOSEPH RIVER AT NILES, MI",9623.396,41.829214,-86.259732,72058127,9595.706701161342,26.24106998024536,27.689298838658942,True,1.0,0.0028772897674229493,1.0,1.0
04102700,"SOUTH BRANCH BLACK RIVER NEAR BANGOR, MI",223.6599,42.3542,-86.187527,72058543,217.36341317722997,118.89750972338844,6.296486822770049,True,1.0,0.02815205954563178,1.0,1.0
04105000,"BATTLE CREEK AT BATTLE CREEK, MI",715.6062,42.331985,-85.154158,72057988,775.2822491976286,34.1551486053086,59.676049197628686,True,1.0,0.0833923031936122,1.0,1.0
04108600,"RABBIT RIVER NEAR HOPKINS, MI",173.268,42.642254,-85.721968,72056132,164.30545220557457,46.63010558769982,8.962547794425433,True,1.0,0.05172650341912778,1.0,1.0
04112500,"RED CEDAR RIVER AT EAST LANSING, MI",891.3654,42.727813,-84.477754,72055646,953.8557387454136,30.645017879678825,62.49033874541362,True,1.0,0.07010630965192682,1.0,1.0
04116000,"GRAND RIVER AT IONIA, MI",7448.125,42.971977,-85.069172,72055023,7542.825418847073,19.67364058535333,94.7004188470728,True,1.0,0.012714665616792522,1.0,1.0
04119000,"GRAND RIVER AT GRAND RAPIDS, MI",12741.2,42.964471,-85.67642,72055012,12847.735791697649,35.92775246632018,106.53579169764816,True,1.0,0.008361519456381515,1.0,1.0
04122200,"WHITE RIVER NEAR WHITEHALL, MI",1048.284,43.464179,-86.232567,72055577,1142.2102040606785,24.14801553189961,93.9262040606784,True,1.0,0.08959995961082912,1.0,1.0
04124000,"MANISTEE RIVER NEAR SHERMAN, MI",2243.628,44.436392,-85.698679,72051516,2344.621496848385,41.90090680344037,100.9934968483849,True,1.0,0.045013476765482015,1.0,1.0
04127918,"PINE RIVER NEAR RUDYARD, MI",548.2863,46.185851,-84.597826,72046420,574.8667052549812,39.12021912520958,26.5804052549812,True,0.3205455938294466,0.04847906149575724,1.0,1.0
04135700,"SOUTH BRANCH AU SABLE RIVER NEAR LUZERNE, MI",1011.484,44.614738,-84.455575,72051748,1021.0190553281744,28.40552500139649,9.53505532817428,True,0.664323918403004,0.009426797980170008,0.9286133385487971,1.0
04136500,"AU SABLE RIVER AT MIO, MI",3524.812,44.660014,-84.131117,72051252,3550.9340664034853,26.68203593996868,26.122066403485405,True,0.0209867619451205,0.007410910540331061,1.0,1.0
04142000,"RIFLE RIVER NEAR STERLING, MI",864.9909,44.07252,-84.019994,72051870,867.2971678016705,156.3693660163108,2.306267801670515,True,0.9852511533401628,0.002666233600458126,1.0,1.0
04146063,"SOUTH BRANCH FLINT RIVER NEAR COLUMBIAVILLE,MI",560.8962,43.159471,-83.350781,72055704,573.3048925989739,68.27601597560947,12.408692598973856,True,0.8182569322233643,0.02212297497999426,1.0,1.0
04147500,"FLINT RIVER NEAR OTISVILLE, MI",1395.162,43.111137,-83.519397,72055574,1411.0047038855123,97.61226980471577,15.842703885512265,True,0.8376976181661654,0.011355458280480879,0.9284177586544103,1.0
04151500,"CASS RIVER AT FRANKENMUTH, MI",2164.86,43.327802,-83.74802,72055455,2103.3899615350792,51.88307841294221,61.47003846492089,True,1.0,0.028394463598071417,1.0,1.0
